; Sample Rate 44100
; Channels 1
 0 0
 2.26757e-05 0
 4.53515e-05 0
 6.80272e-05 0
 9.07029e-05 0
 0.000113379 0
 0.000136054 0
 0.00015873 0
 0.000181406 0
 0.000204082 0
 0.000226757 0
 0.000249433 0
 0.000272109 0
 0.000294785 0
 0.00031746 0
 0.000340136 0
 0.000362812 3.05176e-05
 0.000385488 0
 0.000408163 3.05176e-05
 0.000430839 3.05176e-05
 0.000453515 0
 0.00047619 0
 0.000498866 0
 0.000521542 0
 0.000544218 0
 0.000566893 0
 0.000589569 0
 0.000612245 0
 0.000634921 0
 0.000657596 0
 0.000680272 -3.05176e-05
 0.000702948 0
 0.000725624 0
 0.000748299 0
 0.000770975 3.05176e-05
 0.000793651 0
 0.000816327 0
 0.000839002 0
 0.000861678 0
 0.000884354 0
 0.000907029 0
 0.000929705 0
 0.000952381 0
 0.000975057 0
 0.000997732 0
 0.00102041 0
 0.00104308 0
 0.00106576 0
 0.00108844 0
 0.00111111 0
 0.00113379 0
 0.00115646 3.05176e-05
 0.00117914 0
 0.00120181 0
 0.00122449 0
 0.00124717 3.05176e-05
 0.00126984 0
 0.00129252 -3.05176e-05
 0.00131519 -3.05176e-05
 0.00133787 0
 0.00136054 3.05176e-05
 0.00138322 3.05176e-05
 0.0014059 -3.05176e-05
 0.00142857 0
 0.00145125 0
 0.00147392 0
 0.0014966 0
 0.00151927 0
 0.00154195 0
 0.00156463 0
 0.0015873 0
 0.00160998 0
 0.00163265 0
 0.00165533 0
 0.001678 -3.05176e-05
 0.00170068 0
 0.00172336 0
 0.00174603 0
 0.00176871 3.05176e-05
 0.00179138 0
 0.00181406 -3.05176e-05
 0.00183673 0
 0.00185941 0
 0.00188209 0
 0.00190476 0
 0.00192744 0
 0.00195011 0
 0.00197279 0
 0.00199546 0
 0.00201814 0
 0.00204082 0
 0.00206349 -3.05176e-05
 0.00208617 -3.05176e-05
 0.00210884 0
 0.00213152 0
 0.00215419 0
 0.00217687 0
 0.00219955 0
 0.00222222 0
 0.0022449 0
 0.00226757 0
 0.00229025 0
 0.00231293 0
 0.0023356 0
 0.00235828 0
 0.00238095 0
 0.00240363 0
 0.0024263 0
 0.00244898 0
 0.00247166 0
 0.00249433 0
 0.00251701 0
 0.00253968 0
 0.00256236 0
 0.00258503 0
 0.00260771 0
 0.00263039 0
 0.00265306 3.05176e-05
 0.00267574 0
 0.00269841 0
 0.00272109 0
 0.00274376 -3.05176e-05
 0.00276644 -3.05176e-05
 0.00278912 0
 0.00281179 3.05176e-05
 0.00283447 0
 0.00285714 -3.05176e-05
 0.00287982 -3.05176e-05
 0.00290249 0
 0.00292517 0
 0.00294785 0
 0.00297052 0
 0.0029932 0
 0.00301587 0
 0.00303855 0
 0.00306122 0
 0.0030839 0
 0.00310658 3.05176e-05
 0.00312925 3.05176e-05
 0.00315193 3.05176e-05
 0.0031746 0
 0.00319728 0
 0.00321995 0
 0.00324263 0
 0.00326531 0
 0.00328798 0
 0.00331066 0
 0.00333333 0
 0.00335601 3.05176e-05
 0.00337868 0
 0.00340136 -3.05176e-05
 0.00342404 0
 0.00344671 0
 0.00346939 0
 0.00349206 0
 0.00351474 0
 0.00353741 0
 0.00356009 0
 0.00358277 3.05176e-05
 0.00360544 3.05176e-05
 0.00362812 3.05176e-05
 0.00365079 0
 0.00367347 -3.05176e-05
 0.00369615 -3.05176e-05
 0.00371882 -3.05176e-05
 0.0037415 0
 0.00376417 3.05176e-05
 0.00378685 3.05176e-05
 0.00380952 0
 0.0038322 0
 0.00385488 0
 0.00387755 3.05176e-05
 0.00390023 0
 0.0039229 0
 0.00394558 0
 0.00396825 0
 0.00399093 0
 0.00401361 0
 0.00403628 0
 0.00405896 0
 0.00408163 0
 0.00410431 0
 0.00412698 0
 0.00414966 0
 0.00417234 0
 0.00419501 0
 0.00421769 0
 0.00424036 3.05176e-05
 0.00426304 0
 0.00428571 0
 0.00430839 0
 0.00433107 0
 0.00435374 0
 0.00437642 3.05176e-05
 0.00439909 3.05176e-05
 0.00442177 0
 0.00444444 -3.05176e-05
 0.00446712 0
 0.0044898 3.05176e-05
 0.00451247 0
 0.00453515 0
 0.00455782 0
 0.0045805 0
 0.00460317 0
 0.00462585 0
 0.00464853 -3.05176e-05
 0.0046712 0
 0.00469388 0
 0.00471655 0
 0.00473923 0
 0.0047619 0
 0.00478458 -3.05176e-05
 0.00480726 0
 0.00482993 0
 0.00485261 0
 0.00487528 0
 0.00489796 0
 0.00492063 0
 0.00494331 -3.05176e-05
 0.00496599 -3.05176e-05
 0.00498866 0
 0.00501134 0
 0.00503401 -3.05176e-05
 0.00505669 0
 0.00507937 3.05176e-05
 0.00510204 0
 0.00512472 -3.05176e-05
 0.00514739 0
 0.00517007 0
 0.00519274 -3.05176e-05
 0.00521542 0
 0.0052381 0
 0.00526077 0
 0.00528345 3.05176e-05
 0.00530612 3.05176e-05
 0.0053288 0
 0.00535147 0
 0.00537415 3.05176e-05
 0.00539683 0
 0.0054195 0
 0.00544218 0
 0.00546485 0
 0.00548753 0
 0.0055102 3.05176e-05
 0.00553288 0
 0.00555556 -3.05176e-05
 0.00557823 0
 0.00560091 3.05176e-05
 0.00562358 0
 0.00564626 0
 0.00566893 0
 0.00569161 0
 0.00571429 -3.05176e-05
 0.00573696 0
 0.00575964 0
 0.00578231 0
 0.00580499 0
 0.00582766 0
 0.00585034 -3.05176e-05
 0.00587302 0
 0.00589569 3.05176e-05
 0.00591837 0
 0.00594104 0
 0.00596372 0
 0.00598639 0
 0.00600907 0
 0.00603175 0
 0.00605442 0
 0.0060771 0
 0.00609977 3.05176e-05
 0.00612245 0
 0.00614512 0
 0.0061678 0
 0.00619048 0
 0.00621315 0
 0.00623583 0
 0.0062585 3.05176e-05
 0.00628118 0
 0.00630385 0
 0.00632653 -3.05176e-05
 0.00634921 0
 0.00637188 0
 0.00639456 -3.05176e-05
 0.00641723 -3.05176e-05
 0.00643991 0
 0.00646258 0
 0.00648526 -3.05176e-05
 0.00650794 0
 0.00653061 0
 0.00655329 0
 0.00657596 0
 0.00659864 0
 0.00662132 0
 0.00664399 0
 0.00666667 3.05176e-05
 0.00668934 0
 0.00671202 0
 0.00673469 0
 0.00675737 0
 0.00678005 0
 0.00680272 0
 0.0068254 0
 0.00684807 0
 0.00687075 0
 0.00689342 0
 0.0069161 3.05176e-05
 0.00693878 0
 0.00696145 -3.05176e-05
 0.00698413 0
 0.0070068 0
 0.00702948 0
 0.00705215 0
 0.00707483 0
 0.00709751 0
 0.00712018 3.05176e-05
 0.00714286 3.05176e-05
 0.00716553 0
 0.00718821 0
 0.00721088 3.05176e-05
 0.00723356 0
 0.00725624 0
 0.00727891 -3.05176e-05
 0.00730159 -3.05176e-05
 0.00732426 0
 0.00734694 0
 0.00736961 -3.05176e-05
 0.00739229 0
 0.00741497 0
 0.00743764 0
 0.00746032 0
 0.00748299 0
 0.00750567 0
 0.00752834 0
 0.00755102 0
 0.0075737 3.05176e-05
 0.00759637 3.05176e-05
 0.00761905 0
 0.00764172 0
 0.0076644 0
 0.00768707 -3.05176e-05
 0.00770975 0
 0.00773243 0
 0.0077551 -3.05176e-05
 0.00777778 0
 0.00780045 -3.05176e-05
 0.00782313 -3.05176e-05
 0.00784581 0
 0.00786848 0
 0.00789116 -3.05176e-05
 0.00791383 0
 0.00793651 3.05176e-05
 0.00795918 0
 0.00798186 0
 0.00800454 3.05176e-05
 0.00802721 0
 0.00804989 0
 0.00807256 0
 0.00809524 0
 0.00811791 0
 0.00814059 0
 0.00816327 0
 0.00818594 0
 0.00820862 0
 0.00823129 0
 0.00825397 0
 0.00827664 0
 0.00829932 0
 0.008322 0
 0.00834467 0
 0.00836735 3.05176e-05
 0.00839002 3.05176e-05
 0.0084127 0
 0.00843537 0
 0.00845805 0
 0.00848073 0
 0.0085034 0
 0.00852608 0
 0.00854875 0
 0.00857143 0
 0.0085941 0
 0.00861678 0
 0.00863946 0
 0.00866213 0
 0.00868481 3.05176e-05
 0.00870748 0
 0.00873016 0
 0.00875283 3.05176e-05
 0.00877551 0
 0.00879819 -3.05176e-05
 0.00882086 0
 0.00884354 0
 0.00886621 0
 0.00888889 0
 0.00891156 0
 0.00893424 0
 0.00895692 0
 0.00897959 0
 0.00900227 0
 0.00902494 0
 0.00904762 0
 0.00907029 0
 0.00909297 0
 0.00911565 0
 0.00913832 0
 0.009161 0
 0.00918367 0
 0.00920635 0
 0.00922902 3.05176e-05
 0.0092517 3.05176e-05
 0.00927438 0
 0.00929705 0
 0.00931973 0
 0.0093424 -3.05176e-05
 0.00936508 -3.05176e-05
 0.00938776 3.05176e-05
 0.00941043 3.05176e-05
 0.00943311 0
 0.00945578 0
 0.00947846 -3.05176e-05
 0.00950113 -3.05176e-05
 0.00952381 0
 0.00954649 0
 0.00956916 0
 0.00959184 0
 0.00961451 0
 0.00963719 3.05176e-05
 0.00965986 0
 0.00968254 -3.05176e-05
 0.00970522 3.05176e-05
 0.00972789 3.05176e-05
 0.00975057 0
 0.00977324 0
 0.00979592 0
 0.00981859 -3.05176e-05
 0.00984127 0
 0.00986395 0
 0.00988662 -3.05176e-05
 0.0099093 0
 0.00993197 0
 0.00995465 3.05176e-05
 0.00997732 0
 0.01 -3.05176e-05
 0.0100227 -3.05176e-05
 0.0100454 -3.05176e-05
 0.010068 -3.05176e-05
 0.0100907 0
 0.0101134 3.05176e-05
 0.0101361 0
 0.0101587 0
 0.0101814 -3.05176e-05
 0.0102041 -3.05176e-05
 0.0102268 0
 0.0102494 0
 0.0102721 0
 0.0102948 0
 0.0103175 0
 0.0103401 0
 0.0103628 3.05176e-05
 0.0103855 0
 0.0104082 0
 0.0104308 0
 0.0104535 0
 0.0104762 0
 0.0104989 -3.05176e-05
 0.0105215 -3.05176e-05
 0.0105442 0
 0.0105669 0
 0.0105896 0
 0.0106122 0
 0.0106349 0
 0.0106576 0
 0.0106803 -3.05176e-05
 0.0107029 0
 0.0107256 0
 0.0107483 -3.05176e-05
 0.010771 0
 0.0107937 0
 0.0108163 -3.05176e-05
